UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Dec 08 2024 18:26:13.699 UTC,1733700373.699,5212.2,39.08122,-75.87767,27,3,65,208,-125,1,7,12,4,-60,3.84,5150.2,TRUE,FALSE,FALSE,815.1067
Dec 08 2024 18:26:13.799 UTC,1733700373.799,5232.9,39.08121,-75.87769,27,3,64,204,-125,1,7,13,3,-60,3.84,5170.9,TRUE,FALSE,FALSE,820.9885
Dec 08 2024 18:26:13.899 UTC,1733700373.899,5253.2,39.08120,-75.87771,27,3,64,201,-125,1,7,13,3,-60,3.84,5191.2,TRUE,FALSE,FALSE,827.9693
Dec 08 2024 18:26:14.000 UTC,1733700374.0,5273.2,39.08119,-75.87772,27,3,64,198,-125,1,7,13,3,-60,3.823,5211.2,TRUE,FALSE,FALSE,833.8514
Dec 08 2024 18:26:14.199 UTC,1733700374.199,5312.1,39.08117,-75.87776,27,3,64,191,-126,1,7,14,2,-60,3.823,5250.1,TRUE,FALSE,FALSE,847.4533
Dec 08 2024 18:26:14.299 UTC,1733700374.299,5331.1,39.08116,-75.87778,28,3,64,187,-126,1,7,14,3,-60,3.823,5269.1,TRUE,FALSE,FALSE,854.4321
Dec 08 2024 18:26:14.399 UTC,1733700374.399,5349.7,39.08115,-75.87780,27,3,64,184,-126,1,6,15,2,-60,3.823,5287.7,TRUE,FALSE,FALSE,860.3166
Dec 08 2024 18:26:14.499 UTC,1733700374.499,5368.0,39.08113,-75.87782,27,3,64,180,-126,1,5,16,2,-60,3.823,5306.0,TRUE,FALSE,FALSE,866.2028
Dec 08 2024 18:26:14.599 UTC,1733700374.599,5385.9,39.08113,-75.87784,27,3,64,177,-126,1,5,16,2,-60,3.823,5323.9,TRUE,FALSE,FALSE,873.1799
Dec 08 2024 18:26:14.699 UTC,1733700374.699,5403.6,39.08112,-75.87785,27,3,64,174,-126,1,4,17,2,-60,3.823,5341.6,TRUE,FALSE,FALSE,879.0663
Dec 08 2024 18:26:14.799 UTC,1733700374.799,5420.8,39.08110,-75.87788,27,3,64,170,-126,1,5,16,2,-60,3.823,5358.8,TRUE,FALSE,FALSE,886.7844
Dec 08 2024 18:26:14.899 UTC,1733700374.899,5437.7,39.08109,-75.87789,27,3,63,167,-126,1,5,17,1,-60,3.823,5375.7,TRUE,FALSE,FALSE,892.6727
Dec 08 2024 18:26:15.199 UTC,1733700375.199,5486.5,39.08106,-75.87794,28,3,63,157,-126,1,5,17,2,-60,3.823,5424.5,TRUE,FALSE,FALSE,911.4265
Dec 08 2024 18:26:15.299 UTC,1733700375.299,5502.1,39.08105,-75.87796,27,3,63,154,-127,1,4,18,1,-60,3.823,5440.1,TRUE,FALSE,FALSE,917.3182
Dec 08 2024 18:26:15.399 UTC,1733700375.399,5517.3,39.08104,-75.87798,27,3,63,150,-127,1,4,18,1,-60,3.823,5455.3,TRUE,FALSE,FALSE,924.2903
Dec 08 2024 18:26:15.499 UTC,1733700375.499,5532.2,39.08103,-75.87800,27,3,63,147,-127,1,3,19,1,-60,3.823,5470.2,TRUE,FALSE,FALSE,930.1822
Dec 08 2024 18:26:15.599 UTC,1733700375.599,5546.8,39.08102,-75.87801,27,3,63,144,-127,1,3,20,0,-60,3.823,5484.8,TRUE,FALSE,FALSE,936.0757
Dec 08 2024 18:26:15.699 UTC,1733700375.699,5561.1,39.08101,-75.87804,27,3,63,140,-127,1,3,20,0,-60,3.823,5499.1,TRUE,FALSE,FALSE,943.7940
Dec 08 2024 18:26:15.799 UTC,1733700375.799,5575.0,39.08100,-75.87805,27,3,62,137,-127,1,3,20,0,-60,3.823,5513.0,TRUE,FALSE,FALSE,948.9397
Dec 08 2024 18:26:15.899 UTC,1733700375.899,5588.6,39.08099,-75.87807,27,3,62,134,-127,1,3,19,1,-60,3.823,5526.6,TRUE,FALSE,FALSE,954.8347
Dec 08 2024 18:26:16.000 UTC,1733700376.0,5601.8,39.08098,-75.87809,27,3,63,130,-127,1,3,19,1,-60,3.823,5539.8,TRUE,FALSE,FALSE,962.5533
Dec 08 2024 18:26:16.199 UTC,1733700376.199,5627.4,39.08096,-75.87812,27,3,62,124,-127,1,3,19,1,-60,3.823,5565.4,TRUE,FALSE,FALSE,973.5955
Dec 08 2024 18:26:16.399 UTC,1733700376.399,5651.6,39.08094,-75.87816,26,3,62,117,-127,1,3,17,2,-60,3.838,5589.6,TRUE,FALSE,FALSE,987.2120
Dec 08 2024 18:26:16.499 UTC,1733700376.499,5663.2,39.08092,-75.87817,26,3,62,114,-127,1,3,17,1,-60,3.838,5601.2,TRUE,FALSE,FALSE,993.1115
Dec 08 2024 18:26:16.599 UTC,1733700376.599,5674.5,39.08092,-75.87820,27,3,62,111,-127,1,3,18,1,-60,3.838,5612.5,TRUE,FALSE,FALSE,1000.0763
Dec 08 2024 18:26:16.699 UTC,1733700376.699,5685.4,39.08091,-75.87821,27,3,62,107,-128,1,0,21,1,-60,3.838,5623.4,TRUE,FALSE,FALSE,1005.9757
Dec 08 2024 18:26:16.799 UTC,1733700376.799,5696.1,39.08089,-75.87823,27,3,62,105,-128,1,0,21,1,-60,3.838,5634.1,TRUE,FALSE,FALSE,1011.8765
Dec 08 2024 18:26:16.899 UTC,1733700376.899,5706.4,39.08088,-75.87824,27,3,61,101,-128,1,0,21,1,-60,3.838,5644.4,TRUE,FALSE,FALSE,1017.7787
Dec 08 2024 18:26:17.000 UTC,1733700377.0,5716.4,39.08088,-75.87827,27,3,62,98,-128,1,0,21,1,-60,3.838,5654.4,TRUE,FALSE,FALSE,1024.7407
Dec 08 2024 18:26:17.199 UTC,1733700377.199,5735.3,39.08085,-75.87830,27,3,61,91,-128,1,0,20,3,-60,3.838,5673.3,TRUE,FALSE,FALSE,1036.5464
Dec 08 2024 18:26:17.299 UTC,1733700377.299,5744.4,39.08084,-75.87831,27,3,61,88,-128,1,0,20,3,-60,3.838,5682.4,TRUE,FALSE,FALSE,1042.4511
Dec 08 2024 18:26:17.399 UTC,1733700377.399,5753.0,39.08083,-75.87833,27,3,61,85,-128,1,0,21,2,-60,3.838,5691.0,TRUE,FALSE,FALSE,1050.1696
Dec 08 2024 18:26:17.499 UTC,1733700377.499,5761.4,39.08082,-75.87835,27,3,61,81,-128,1,0,21,2,-60,3.838,5699.4,TRUE,FALSE,FALSE,1055.3153
Dec 08 2024 18:26:17.599 UTC,1733700377.599,5769.4,39.08081,-75.87836,27,3,61,78,-128,1,0,21,2,-60,3.838,5707.4,TRUE,FALSE,FALSE,1061.2212
Dec 08 2024 18:26:17.699 UTC,1733700377.699,5777.1,39.08080,-75.87838,27,3,61,75,-128,1,1,20,2,-60,3.838,5715.1,TRUE,FALSE,FALSE,1067.1283
Dec 08 2024 18:26:17.899 UTC,1733700377.899,5791.6,39.08078,-75.87842,27,3,61,68,-128,1,1,20,2,-60,3.838,5729.6,TRUE,FALSE,FALSE,1079.9923
Dec 08 2024 18:26:18.000 UTC,1733700378.0,5798.3,39.08077,-75.87843,27,3,61,65,-128,1,2,19,2,-60,3.838,5736.3,TRUE,FALSE,FALSE,1085.9005
Dec 08 2024 18:26:18.199 UTC,1733700378.199,5810.9,39.08075,-75.87846,27,3,61,59,-128,1,2,20,1,-60,3.838,5748.9,TRUE,FALSE,FALSE,1097.7205
Dec 08 2024 18:26:18.299 UTC,1733700378.299,5816.6,39.08074,-75.87848,28,3,60,56,-129,1,2,20,1,-60,3.838,5754.6,TRUE,FALSE,FALSE,1102.8659
Dec 08 2024 18:26:18.399 UTC,1733700378.399,5822.1,39.08073,-75.87850,27,3,60,52,-129,1,3,20,1,-60,3.838,5760.1,TRUE,FALSE,FALSE,1110.5842
Dec 08 2024 18:26:18.499 UTC,1733700378.499,5827.2,39.08072,-75.87852,27,3,60,49,-129,1,3,20,1,-60,3.842,5765.2,TRUE,FALSE,FALSE,1116.4957
Dec 08 2024 18:26:18.599 UTC,1733700378.599,5832.0,39.08070,-75.87853,27,3,60,46,-129,1,3,20,1,-60,3.842,5770.0,TRUE,FALSE,FALSE,1122.4084
Dec 08 2024 18:26:18.699 UTC,1733700378.699,5836.5,39.08070,-75.87855,27,3,60,43,-129,1,2,20,1,-60,3.842,5774.5,TRUE,FALSE,FALSE,1127.5538
Dec 08 2024 18:26:18.799 UTC,1733700378.799,5840.7,39.08068,-75.87856,27,3,60,40,-129,1,2,20,1,-60,3.842,5778.7,TRUE,FALSE,FALSE,1133.4675
Dec 08 2024 18:26:18.899 UTC,1733700378.899,5844.5,39.08067,-75.87859,27,3,60,36,-129,1,2,20,1,-60,3.842,5782.5,TRUE,FALSE,FALSE,1141.1854
Dec 08 2024 18:26:19.000 UTC,1733700379.0,5848.1,39.08066,-75.87860,27,3,60,33,-129,1,2,19,2,-60,3.842,5786.1,TRUE,FALSE,FALSE,1147.1001
Dec 08 2024 18:26:19.199 UTC,1733700379.199,5854.2,39.08064,-75.87863,28,3,60,27,-129,1,3,18,2,-60,3.842,5792.2,TRUE,FALSE,FALSE,1158.1610
Dec 08 2024 18:26:19.299 UTC,1733700379.299,5856.7,39.08063,-75.87865,27,3,60,23,-129,1,3,17,3,-60,3.842,5794.7,TRUE,FALSE,FALSE,1164.0777
Dec 08 2024 18:26:19.499 UTC,1733700379.499,5860.9,39.08061,-75.87868,27,3,60,17,-129,1,3,17,3,-60,3.842,5798.9,TRUE,FALSE,FALSE,1177.7130
Dec 08 2024 18:26:19.599 UTC,1733700379.599,5862.5,39.08060,-75.87870,27,3,60,14,-129,1,2,18,3,-60,3.842,5800.5,TRUE,FALSE,FALSE,1182.8580
Dec 08 2024 18:26:19.699 UTC,1733700379.699,5863.8,39.08059,-75.87872,27,3,60,11,-129,1,2,18,3,-60,3.842,5801.8,TRUE,FALSE,FALSE,1188.7765
Dec 08 2024 18:26:19.799 UTC,1733700379.799,5864.8,39.08058,-75.87873,27,3,60,8,-129,1,1,19,3,-60,3.842,5802.8,TRUE,FALSE,FALSE,1194.6959
Dec 08 2024 18:26:19.899 UTC,1733700379.899,5865.5,39.08057,-75.87875,27,3,60,5,-129,1,1,19,3,-60,3.842,5803.5,TRUE,TRUE,FALSE,1200.6163
Dec 08 2024 18:26:20.000 UTC,1733700380.0,5865.8,39.08056,-75.87876,27,3,60,1,-129,1,0,20,3,-60,3.842,5803.8,TRUE,TRUE,FALSE,1205.7611
Dec 08 2024 18:26:20.199 UTC,1733700380.199,5865.6,39.08054,-75.87880,27,3,60,-4,-129,1,0,21,2,-60,3.842,5803.6,TRUE,TRUE,FALSE,1219.3995
Dec 08 2024 18:26:20.299 UTC,1733700380.299,5864.9,39.08052,-75.87881,27,3,74,-7,-120,1,0,20,3,-60,3.842,5802.9,TRUE,TRUE,FALSE,1225.3216
Dec 08 2024 18:26:20.399 UTC,1733700380.399,5864.0,39.08052,-75.87884,27,3,74,-9,-120,1,0,20,3,-60,3.842,5802.0,TRUE,TRUE,FALSE,1232.2615
Dec 08 2024 18:26:20.499 UTC,1733700380.499,5862.9,39.08051,-75.87886,27,3,71,-13,-121,1,0,20,3,-60,3.842,5800.9,TRUE,TRUE,FALSE,1239.9786
Dec 08 2024 18:26:20.599 UTC,1733700380.599,5861.4,39.08049,-75.87888,27,3,70,-17,-122,1,0,20,3,-60,3.842,5799.4,TRUE,TRUE,FALSE,1247.6959
Dec 08 2024 18:26:20.699 UTC,1733700380.699,5859.4,39.08048,-75.87890,27,3,70,-20,-122,1,0,20,3,-60,3.84,5797.4,TRUE,TRUE,FALSE,1253.6174
Dec 08 2024 18:26:20.799 UTC,1733700380.799,5857.2,39.08047,-75.87892,27,3,69,-23,-123,1,0,18,5,-60,3.84,5795.2,TRUE,TRUE,FALSE,1260.5579
Dec 08 2024 18:26:20.899 UTC,1733700380.899,5854.7,39.08046,-75.87894,27,3,69,-26,-124,1,0,17,5,-60,3.84,5792.7,TRUE,TRUE,FALSE,1268.2751
Dec 08 2024 18:26:21.000 UTC,1733700381.0,5851.9,39.08045,-75.87896,27,3,64,-29,-127,1,0,16,6,-60,3.84,5789.9,TRUE,TRUE,FALSE,1274.1964
Dec 08 2024 18:26:21.199 UTC,1733700381.199,5845.4,39.08043,-75.87899,27,3,51,-35,-132,1,0,14,8,-58,3.84,5783.4,TRUE,TRUE,FALSE,1285.2632
Dec 08 2024 18:26:21.299 UTC,1733700381.299,5841.9,39.08042,-75.87901,27,3,52,-36,-140,1,0,17,5,-58,3.84,5779.9,TRUE,TRUE,FALSE,1291.1861
Dec 08 2024 18:26:21.399 UTC,1733700381.399,5838.2,39.08041,-75.87902,27,3,52,-39,-146,1,0,16,6,-58,3.84,5776.2,TRUE,TRUE,FALSE,1297.1098
Dec 08 2024 18:26:21.499 UTC,1733700381.499,5834.2,39.08040,-75.87903,27,3,50,-40,-149,1,0,17,5,-58,3.84,5772.2,TRUE,TRUE,FALSE,1301.2434
Dec 08 2024 18:26:21.599 UTC,1733700381.599,5830.3,39.08039,-75.87904,27,3,48,-35,-152,1,0,17,5,-58,3.84,5768.3,TRUE,TRUE,FALSE,1305.3808
Dec 08 2024 18:26:21.699 UTC,1733700381.699,5827.1,39.08038,-75.87904,27,3,45,-29,-150,1,1,16,6,-58,3.84,5765.1,TRUE,TRUE,FALSE,1309.5221
Dec 08 2024 18:26:21.799 UTC,1733700381.799,5823.9,39.08036,-75.87905,28,3,41,-34,-145,1,0,20,3,-58,3.84,5761.9,TRUE,TRUE,FALSE,1313.6672
Dec 08 2024 18:26:21.899 UTC,1733700381.899,5820.0,39.08036,-75.87906,27,3,38,-43,-153,1,0,14,9,-58,3.84,5758.0,TRUE,TRUE,FALSE,1317.0269
Dec 08 2024 18:26:22.000 UTC,1733700382.0,5815.6,39.08035,-75.87907,27,3,41,-46,-170,1,0,15,8,-58,3.84,5753.6,TRUE,TRUE,FALSE,1321.1776
Dec 08 2024 18:26:22.199 UTC,1733700382.199,5805.7,39.08032,-75.87907,27,3,47,-52,175,1,0,15,8,-58,3.84,5743.7,TRUE,TRUE,FALSE,1326.7350
Dec 08 2024 18:26:23.000 UTC,1733700383.0,5764.5,39.08022,-75.87906,27,3,50,-55,169,1,2,10,11,-58,3.843,5702.5,TRUE,TRUE,FALSE,1345.2257
Dec 08 2024 18:26:24.000 UTC,1733700384.0,5702.5,39.08011,-75.87898,27,3,42,-67,149,1,3,8,10,-59,3.843,5640.5,TRUE,TRUE,FALSE,1352.3807
Dec 08 2024 18:26:25.000 UTC,1733700385.0,5616.7,39.08002,-75.87893,27,3,43,-93,138,1,1,9,11,-59,3.843,5554.7,TRUE,TRUE,FALSE,1361.5675
Dec 08 2024 18:26:26.000 UTC,1733700386.0,5530.4,39.07991,-75.87885,28,3,51,-81,152,1,2,15,7,-57,3.839,5468.4,TRUE,TRUE,FALSE,1368.8519
Dec 08 2024 18:26:27.000 UTC,1733700387.0,5449.7,39.07980,-75.87875,27,3,40,-76,141,1,1,17,4,-57,3.839,5387.7,TRUE,TRUE,FALSE,1377.9597
Dec 08 2024 18:26:28.000 UTC,1733700388.0,5372.5,39.07968,-75.87866,28,3,46,-74,154,1,2,11,11,-57,3.84,5310.5,TRUE,TRUE,FALSE,1390.7407
Dec 08 2024 18:26:30.000 UTC,1733700390.0,5216.3,39.07945,-75.87849,28,3,49,-79,142,1,0,9,14,-58,3.84,5154.3,TRUE,TRUE,FALSE,1417.6944
Dec 08 2024 18:26:31.000 UTC,1733700391.0,5135.2,39.07934,-75.87838,28,3,56,-79,144,1,3,9,11,-65,3.84,5073.2,TRUE,TRUE,FALSE,1430.5579
Dec 08 2024 18:26:32.000 UTC,1733700392.0,5053.9,39.07922,-75.87828,28,3,52,-82,146,1,1,13,6,-63,3.836,4991.9,TRUE,TRUE,FALSE,1447.5607
Dec 08 2024 18:26:33.000 UTC,1733700393.0,4973.3,39.07909,-75.87817,28,3,55,-80,146,1,0,15,8,-66,3.836,4911.3,TRUE,TRUE,FALSE,1468.2997
Dec 08 2024 18:26:34.000 UTC,1733700394.0,4892.2,39.07896,-75.87806,28,3,62,-84,147,1,0,11,12,-64,3.824,4830.2,TRUE,TRUE,FALSE,1489.8658
Dec 08 2024 18:26:35.000 UTC,1733700395.0,4809.2,39.07883,-75.87794,28,3,61,-83,149,1,3,11,8,-64,3.824,4747.2,TRUE,TRUE,FALSE,1512.0257
Dec 08 2024 18:26:36.000 UTC,1733700396.0,4726.1,39.07870,-75.87783,28,3,66,-82,145,1,2,11,10,-65,3.824,4664.1,TRUE,TRUE,FALSE,1538.3732
Dec 08 2024 18:26:37.000 UTC,1733700397.0,4645.0,39.07856,-75.87772,28,3,62,-84,144,1,1,14,8,-65,3.841,4583.0,TRUE,TRUE,FALSE,1568.9570
Dec 08 2024 18:26:38.000 UTC,1733700398.0,4561.4,39.07842,-75.87759,28,3,58,-81,145,1,4,11,8,-65,3.841,4499.4,TRUE,TRUE,FALSE,1599.1021
Dec 08 2024 18:26:39.000 UTC,1733700399.0,4480.8,39.07829,-75.87747,28,3,51,-82,141,1,5,10,7,-52,3.841,4418.8,TRUE,TRUE,FALSE,1629.6848
Dec 08 2024 18:26:40.000 UTC,1733700400.0,4396.7,39.07817,-75.87736,28,3,54,-85,137,1,4,10,7,-52,3.841,4334.7,TRUE,TRUE,FALSE,1657.4491
Dec 08 2024 18:26:41.000 UTC,1733700401.0,4314.9,39.07804,-75.87725,28,3,48,-77,144,1,0,14,9,-60,3.836,4252.9,TRUE,TRUE,FALSE,1689.8415
Dec 08 2024 18:26:42.000 UTC,1733700402.0,4237.4,39.07793,-75.87715,28,3,51,-75,149,1,5,14,4,-60,3.836,4175.4,TRUE,TRUE,FALSE,1721.4235
Dec 08 2024 18:26:43.000 UTC,1733700403.0,4161.0,39.07780,-75.87706,28,3,50,-77,146,1,5,10,7,-64,3.84,4099.0,TRUE,TRUE,FALSE,1757.2520
Dec 08 2024 18:26:44.000 UTC,1733700404.0,4081.4,39.07766,-75.87695,28,3,58,-81,143,1,1,13,7,-60,3.84,4019.4,TRUE,TRUE,FALSE,1796.1689
Dec 08 2024 18:26:45.000 UTC,1733700405.0,4000.1,39.07754,-75.87682,28,3,57,-89,138,1,0,12,11,-60,3.84,3938.1,TRUE,TRUE,FALSE,1830.2699
Dec 08 2024 18:26:46.000 UTC,1733700406.0,3918.6,39.07741,-75.87667,28,3,54,-75,138,1,2,13,9,-56,3.845,3856.6,TRUE,TRUE,FALSE,1866.2569
Dec 08 2024 18:26:47.000 UTC,1733700407.0,3835.1,39.07731,-75.87654,28,3,51,-83,130,1,1,13,6,-70,3.845,3773.1,TRUE,TRUE,FALSE,1895.4188
Dec 08 2024 18:26:48.000 UTC,1733700408.0,3749.3,39.07721,-75.87640,28,3,59,-84,127,1,0,11,11,-70,3.841,3687.3,TRUE,TRUE,FALSE,1922.0830
Dec 08 2024 18:26:49.000 UTC,1733700409.0,3660.8,39.07713,-75.87624,28,3,56,-89,127,1,2,14,6,-57,3.841,3598.8,TRUE,TRUE,FALSE,1946.4765
Dec 08 2024 18:26:50.000 UTC,1733700410.0,3575.3,39.07703,-75.87607,28,3,58,-79,121,1,0,17,6,-60,3.838,3513.3,TRUE,TRUE,FALSE,1973.2564
Dec 08 2024 18:26:51.000 UTC,1733700411.0,3494.6,39.07692,-75.87590,28,3,76,-79,122,1,0,12,8,-67,3.838,3432.6,TRUE,TRUE,FALSE,2011.0771
Dec 08 2024 18:26:52.000 UTC,1733700412.0,3414.1,39.07683,-75.87569,28,3,70,-81,126,1,0,14,8,-52,3.842,3352.1,TRUE,TRUE,FALSE,2036.9773
Dec 08 2024 18:26:53.000 UTC,1733700413.0,3336.0,39.07673,-75.87549,28,3,75,-77,122,1,4,13,6,-61,3.842,3274.0,TRUE,TRUE,FALSE,2073.0144
Dec 08 2024 18:26:54.000 UTC,1733700414.0,3259.9,39.07661,-75.87528,28,3,73,-75,126,1,1,16,6,-67,3.838,3197.9,TRUE,TRUE,FALSE,2113.5602
Dec 08 2024 18:26:55.000 UTC,1733700415.0,3181.8,39.07651,-75.87510,28,3,66,-78,123,1,2,7,14,-63,3.838,3119.8,TRUE,TRUE,FALSE,2150.0440
Dec 08 2024 18:26:56.000 UTC,1733700416.0,3103.6,39.07640,-75.87489,28,3,61,-77,122,1,1,13,9,-50,3.838,3041.6,TRUE,TRUE,FALSE,2192.1996
Dec 08 2024 18:26:57.000 UTC,1733700417.0,3022.7,39.07632,-75.87472,28,3,56,-84,116,1,0,3,17,-50,3.839,2960.7,TRUE,TRUE,FALSE,2225.5071
Dec 08 2024 18:26:58.000 UTC,1733700418.0,2939.8,39.07625,-75.87454,28,3,61,-82,111,1,5,6,9,-48,3.839,2877.8,TRUE,TRUE,FALSE,2252.8947
Dec 08 2024 18:26:59.000 UTC,1733700419.0,2854.7,39.07620,-75.87436,28,3,53,-82,107,1,5,11,7,-46,3.844,2792.7,TRUE,TRUE,FALSE,2277.3622
Dec 08 2024 18:27:00.000 UTC,1733700420.0,2771.4,39.07616,-75.87418,28,3,52,-79,100,1,2,13,8,-51,3.844,2709.4,TRUE,TRUE,FALSE,2297.0997
Dec 08 2024 18:27:01.000 UTC,1733700421.0,2689.4,39.07613,-75.87403,28,3,42,-81,97,1,2,16,5,-58,3.844,2627.4,TRUE,TRUE,FALSE,2314.1045
Dec 08 2024 18:27:02.000 UTC,1733700422.0,2610.3,39.07610,-75.87389,28,3,40,-80,104,1,0,11,11,-53,3.844,2548.3,TRUE,TRUE,FALSE,2330.1127
Dec 08 2024 18:27:03.000 UTC,1733700423.0,2532.0,39.07607,-75.87375,28,3,40,-76,101,1,0,11,11,-51,3.837,2470.0,TRUE,TRUE,FALSE,2349.1258
Dec 08 2024 18:27:04.000 UTC,1733700424.0,2454.1,39.07604,-75.87361,28,3,38,-74,106,1,1,13,8,-50,3.837,2392.1,TRUE,TRUE,FALSE,2367.3258
Dec 08 2024 18:27:05.000 UTC,1733700425.0,2375.3,39.07601,-75.87348,28,3,44,-83,115,1,1,14,8,-50,3.84,2313.3,TRUE,TRUE,FALSE,2384.2615
Dec 08 2024 18:27:06.000 UTC,1733700426.0,2294.1,39.07597,-75.87334,28,3,48,-82,109,1,0,12,11,-52,3.84,2232.1,TRUE,TRUE,FALSE,2407.5943
Dec 08 2024 18:27:07.000 UTC,1733700427.0,2209.1,39.07593,-75.87319,28,3,43,-86,112,1,3,19,1,-55,3.84,2147.1,TRUE,TRUE,FALSE,2431.0934
Dec 08 2024 18:27:08.000 UTC,1733700428.0,2123.6,39.07590,-75.87305,28,3,40,-86,104,1,0,10,10,-50,3.843,2061.6,TRUE,TRUE,FALSE,2451.4217
Dec 08 2024 18:27:09.000 UTC,1733700429.0,2042.2,39.07589,-75.87291,28,3,36,-79,87,1,0,10,12,-51,3.843,1980.2,TRUE,TRUE,FALSE,2467.4489
Dec 08 2024 18:27:10.000 UTC,1733700430.0,1965.0,39.07588,-75.87279,28,3,28,-75,90,1,3,14,5,-49,3.842,1903.0,TRUE,TRUE,FALSE,2479.5721
Dec 08 2024 18:27:11.000 UTC,1733700431.0,1890.7,39.07587,-75.87268,28,3,31,-74,102,1,1,14,7,-52,3.842,1828.7,TRUE,TRUE,FALSE,2489.5286
Dec 08 2024 18:27:12.000 UTC,1733700432.0,1816.3,39.07587,-75.87257,28,3,27,-76,86,1,3,9,10,-48,3.841,1754.3,TRUE,TRUE,FALSE,2500.4653
Dec 08 2024 18:27:13.000 UTC,1733700433.0,1736.4,39.07588,-75.87247,28,3,29,-81,82,1,1,8,14,-51,3.841,1674.4,TRUE,TRUE,FALSE,2505.1273
Dec 08 2024 18:27:14.000 UTC,1733700434.0,1652.6,39.07590,-75.87237,28,3,27,-79,77,1,3,12,7,-51,3.842,1590.6,TRUE,TRUE,FALSE,2508.7842
Dec 08 2024 18:27:15.000 UTC,1733700435.0,1574.2,39.07591,-75.87228,28,3,25,-77,104,1,4,13,5,-58,3.842,1512.2,TRUE,TRUE,FALSE,2511.3212
Dec 08 2024 18:27:16.000 UTC,1733700436.0,1493.6,39.07590,-75.87219,28,3,31,-79,96,1,0,15,8,-49,3.822,1431.6,TRUE,TRUE,FALSE,2523.9984
Dec 08 2024 18:27:17.000 UTC,1733700437.0,1413.1,39.07589,-75.87210,28,3,30,-82,109,1,3,12,7,-47,3.822,1351.1,TRUE,TRUE,FALSE,2536.8847
Dec 08 2024 18:27:18.000 UTC,1733700438.0,1329.8,39.07588,-75.87202,28,3,21,-86,102,1,2,15,6,-46,3.822,1267.8,TRUE,TRUE,FALSE,2549.2035
Dec 08 2024 18:27:19.000 UTC,1733700439.0,1246.3,39.07587,-75.87194,28,3,21,-83,70,1,3,14,5,-54,3.841,1184.3,TRUE,TRUE,FALSE,2560.9027
Dec 08 2024 18:27:20.000 UTC,1733700440.0,1160.8,39.07588,-75.87186,28,3,20,-83,100,1,4,12,7,-53,3.841,1098.8,TRUE,TRUE,FALSE,2564.4880
Dec 08 2024 18:27:21.000 UTC,1733700441.0,1076.2,39.07589,-75.87180,28,3,14,-85,73,1,0,14,7,-64,3.842,1014.2,TRUE,TRUE,FALSE,2566.3019
Dec 08 2024 18:27:22.000 UTC,1733700442.0,1004.0,39.07594,-75.87175,28,3,22,-51,4,1,0,5,15,-52,3.842,942.0,TRUE,TRUE,FALSE,2557.9231
Dec 08 2024 18:27:23.000 UTC,1733700443.0,941.5,39.07595,-75.87173,28,3,13,-65,106,1,6,12,5,-56,3.84,879.5,TRUE,TRUE,FALSE,2553.1726
Dec 08 2024 18:27:24.000 UTC,1733700444.0,872.6,39.07597,-75.87171,28,3,7,-73,16,1,6,15,2,-64,3.84,810.6,TRUE,TRUE,FALSE,2551.8496
Dec 08 2024 18:27:25.000 UTC,1733700445.0,804.2,39.07600,-75.87165,28,3,52,-49,64,1,2,14,5,-70,3.84,742.2,TRUE,TRUE,FALSE,2545.8766
Dec 08 2024 18:27:26.000 UTC,1733700446.0,768.2,39.07607,-75.87153,28,3,22,-25,67,1,0,17,6,-65,3.84,706.2,TRUE,TRUE,FALSE,2538.2780
Dec 08 2024 18:27:27.000 UTC,1733700447.0,742.0,39.07606,-75.87145,28,3,30,-27,94,1,3,15,5,-60,3.825,680.0,TRUE,TRUE,FALSE,2551.0871
Dec 08 2024 18:27:28.000 UTC,1733700448.0,717.9,39.07605,-75.87136,28,3,20,-23,88,1,3,14,6,-52,3.825,655.9,TRUE,TRUE,FALSE,2563.3487
Dec 08 2024 18:27:29.000 UTC,1733700449.0,695.5,39.07606,-75.87127,27,3,32,-21,91,1,1,15,7,-51,3.825,633.5,TRUE,TRUE,FALSE,2573.3065
Dec 08 2024 18:27:30.000 UTC,1733700450.0,674.0,39.07605,-75.87117,28,3,19,-22,106,1,2,9,12,-50,3.822,612.0,TRUE,TRUE,FALSE,2589.4412
Dec 08 2024 18:27:31.000 UTC,1733700451.0,650.9,39.07603,-75.87112,27,3,10,-22,92,1,1,15,7,-50,3.822,588.9,TRUE,TRUE,FALSE,2598.9713
Dec 08 2024 18:27:32.000 UTC,1733700452.0,628.5,39.07604,-75.87108,28,3,13,-22,84,1,4,14,4,-48,3.822,566.5,TRUE,TRUE,FALSE,2603.5654
Dec 08 2024 18:27:33.000 UTC,1733700453.0,605.3,39.07604,-75.87103,28,3,14,-23,80,1,1,15,6,-49,3.844,543.3,TRUE,TRUE,FALSE,2608.2167
Dec 08 2024 18:27:34.000 UTC,1733700454.0,581.8,39.07605,-75.87099,28,3,10,-23,88,1,2,16,5,-44,3.844,519.8,TRUE,TRUE,FALSE,2611.6881
Dec 08 2024 18:27:35.000 UTC,1733700455.0,558.9,39.07605,-75.87097,28,3,4,-23,89,1,3,13,6,-51,3.842,496.9,TRUE,TRUE,FALSE,2613.6830
