UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Jun 19 2024 21:46:23.399 UTC,1718855183.399,13775.1,32.93417,-106.90582,10,3,217,376,128,3,0,2,8,-64,4.047,9204.1,TRUE,FALSE,FALSE,2603.3591
Jun 19 2024 21:46:23.499 UTC,1718855183.499,13810.0,32.93413,-106.90575,10,3,216,373,128,3,0,2,8,-64,4.046,9239.0,TRUE,FALSE,FALSE,2626.2194
Jun 19 2024 21:46:23.599 UTC,1718855183.599,13843.8,32.93409,-106.90569,9,3,217,373,128,3,0,2,6,-64,4.046,9272.8,TRUE,FALSE,FALSE,2650.6533
Jun 19 2024 21:46:23.699 UTC,1718855183.699,13877.5,32.93405,-106.90562,9,3,216,369,127,3,0,3,5,-64,4.046,9306.5,TRUE,FALSE,FALSE,2676.1348
Jun 19 2024 21:46:23.799 UTC,1718855183.799,13906.8,32.93401,-106.90554,10,3,213,365,128,3,0,5,4,-64,4.046,9335.8,TRUE,FALSE,FALSE,2703.2004
Jun 19 2024 21:46:23.899 UTC,1718855183.899,13930.4,32.93397,-106.90545,11,3,212,360,128,3,0,6,4,-64,4.046,9359.4,TRUE,FALSE,FALSE,2731.3900
Jun 19 2024 21:46:24.000 UTC,1718855184.0,13957.6,32.93393,-106.90537,7,3,210,353,127,3,0,4,3,-64,4.046,9386.6,TRUE,FALSE,FALSE,2757.4807
Jun 19 2024 21:46:24.099 UTC,1718855184.099,13977.5,32.93390,-106.90527,13,3,212,348,127,3,0,8,5,-64,4.046,9406.5,TRUE,FALSE,FALSE,2787.3531
Jun 19 2024 21:46:24.199 UTC,1718855184.199,14007.3,32.93386,-106.90521,8,3,212,344,127,3,1,4,3,-62,4.046,9436.3,TRUE,FALSE,FALSE,2809.2883
Jun 19 2024 21:46:24.299 UTC,1718855184.299,14037.5,32.93383,-106.90514,9,3,211,340,127,3,1,6,2,-62,4.046,9466.5,TRUE,FALSE,FALSE,2832.8347
Jun 19 2024 21:46:24.399 UTC,1718855184.399,14064.5,32.93379,-106.90507,10,3,211,336,127,3,1,6,3,-62,4.046,9493.5,TRUE,FALSE,FALSE,2859.0160
Jun 19 2024 21:46:24.499 UTC,1718855184.499,14090.8,32.93375,-106.90498,10,3,210,333,127,3,1,6,3,-62,4.046,9519.8,TRUE,FALSE,FALSE,2886.8283
Jun 19 2024 21:46:24.599 UTC,1718855184.599,14103.3,32.93371,-106.90484,10,3,211,328,127,3,1,6,3,-62,4.046,9532.3,TRUE,FALSE,FALSE,2928.6414
Jun 19 2024 21:46:24.699 UTC,1718855184.699,14125.3,32.93367,-106.90473,11,3,210,325,127,3,1,7,3,-62,4.046,9554.3,TRUE,FALSE,FALSE,2962.4380
Jun 19 2024 21:46:24.799 UTC,1718855184.799,14144.5,32.93363,-106.90462,11,3,210,321,127,3,1,7,3,-62,4.046,9573.5,TRUE,FALSE,FALSE,2996.9360
Jun 19 2024 21:46:24.899 UTC,1718855184.899,14165.5,32.93359,-106.90451,11,3,210,318,128,3,0,7,4,-62,4.046,9594.5,TRUE,FALSE,FALSE,3029.8631
Jun 19 2024 21:46:25.000 UTC,1718855185.0,14185.0,32.93356,-106.90440,11,3,209,314,128,3,0,6,5,-62,4.046,9614.0,TRUE,FALSE,FALSE,3064.5051
Jun 19 2024 21:46:25.099 UTC,1718855185.099,14203.4,32.93352,-106.90429,11,3,209,311,128,3,0,4,7,-62,4.046,9632.4,TRUE,FALSE,FALSE,3097.5560
Jun 19 2024 21:46:25.199 UTC,1718855185.199,14220.7,32.93348,-106.90417,11,3,208,307,128,3,0,3,8,-62,4.046,9649.7,TRUE,FALSE,FALSE,3132.3329
Jun 19 2024 21:46:25.299 UTC,1718855185.299,14237.3,32.93344,-106.90406,11,3,208,303,128,3,0,3,8,-62,4.046,9666.3,TRUE,FALSE,FALSE,3167.1777
Jun 19 2024 21:46:25.399 UTC,1718855185.399,14253.2,32.93340,-106.90394,11,3,207,300,128,3,0,3,8,-62,4.046,9682.2,TRUE,FALSE,FALSE,3204.7398
Jun 19 2024 21:46:25.499 UTC,1718855185.499,14269.8,32.93336,-106.90383,11,3,207,296,128,3,0,3,8,-62,4.046,9698.8,TRUE,FALSE,FALSE,3238.0239
Jun 19 2024 21:46:25.599 UTC,1718855185.599,14286.9,32.93332,-106.90372,11,3,207,293,128,3,0,2,9,-62,4.046,9715.9,TRUE,FALSE,FALSE,3273.0553
Jun 19 2024 21:46:25.699 UTC,1718855185.699,14303.8,32.93328,-106.90361,11,3,206,289,128,3,0,2,9,-62,4.046,9732.8,TRUE,FALSE,FALSE,3307.3943
Jun 19 2024 21:46:25.799 UTC,1718855185.799,14320.7,32.93324,-106.90351,11,3,206,285,128,3,0,1,10,-62,4.046,9749.7,TRUE,FALSE,FALSE,3339.1111
Jun 19 2024 21:46:25.899 UTC,1718855185.899,14336.4,32.93320,-106.90340,11,3,205,282,128,3,0,2,8,-62,4.046,9765.4,TRUE,FALSE,FALSE,3373.5234
Jun 19 2024 21:46:26.000 UTC,1718855186.0,14344.5,32.93317,-106.90327,12,3,205,278,128,3,0,3,7,-62,4.046,9773.5,TRUE,FALSE,FALSE,3411.2519
Jun 19 2024 21:46:26.099 UTC,1718855186.099,14356.3,32.93313,-106.90316,11,3,204,274,128,3,0,3,5,-62,4.046,9785.3,TRUE,FALSE,FALSE,3446.5474
Jun 19 2024 21:46:26.199 UTC,1718855186.199,14370.8,32.93309,-106.90306,11,3,203,271,128,3,0,2,6,-67,4.046,9799.8,TRUE,FALSE,FALSE,3478.4246
Jun 19 2024 21:46:26.299 UTC,1718855186.299,14384.5,32.93305,-106.90295,12,3,204,268,128,3,0,2,6,-67,4.046,9813.5,TRUE,FALSE,FALSE,3513.0014
Jun 19 2024 21:46:26.399 UTC,1718855186.399,14399.8,32.93301,-106.90286,11,3,203,264,128,3,0,3,4,-67,4.046,9828.8,TRUE,FALSE,FALSE,3544.1239
Jun 19 2024 21:46:26.499 UTC,1718855186.499,14416.2,32.93297,-106.90277,10,3,202,262,127,3,0,3,5,-67,4.046,9845.2,TRUE,FALSE,FALSE,3574.3342
Jun 19 2024 21:46:26.599 UTC,1718855186.599,14433.1,32.93293,-106.90269,10,3,201,259,127,3,0,5,2,-67,4.046,9862.1,TRUE,FALSE,FALSE,3603.7399
Jun 19 2024 21:46:26.699 UTC,1718855186.699,14450.2,32.93287,-106.90260,10,3,201,256,127,3,0,5,3,-67,4.046,9879.2,TRUE,FALSE,FALSE,3637.7770
Jun 19 2024 21:46:26.799 UTC,1718855186.799,14467.7,32.93285,-106.90252,10,3,199,254,127,3,0,5,4,-67,4.046,9896.7,TRUE,FALSE,FALSE,3661.6554
Jun 19 2024 21:46:26.899 UTC,1718855186.899,14485.1,32.93281,-106.90244,11,3,199,250,127,3,0,5,4,-67,4.046,9914.1,TRUE,FALSE,FALSE,3687.4921
Jun 19 2024 21:46:27.000 UTC,1718855187.0,14502.7,32.93277,-106.90236,11,3,201,244,127,3,0,5,6,-67,4.046,9931.7,TRUE,FALSE,FALSE,3716.0156
Jun 19 2024 21:46:27.099 UTC,1718855187.099,14521.7,32.93274,-106.90229,12,3,200,240,127,3,0,7,5,-67,4.046,9950.7,TRUE,FALSE,FALSE,3740.1117
Jun 19 2024 21:46:27.199 UTC,1718855187.199,14540.9,32.93270,-106.90221,14,3,201,237,127,3,0,8,6,-64,4.046,9969.9,TRUE,FALSE,FALSE,3765.9757
Jun 19 2024 21:46:27.299 UTC,1718855187.299,14559.5,32.93267,-106.90215,12,3,201,233,127,3,0,8,4,-64,4.046,9988.5,TRUE,FALSE,FALSE,3789.1698
Jun 19 2024 21:46:27.399 UTC,1718855187.399,14578.6,32.93264,-106.90207,7,3,201,230,127,3,1,4,2,-64,4.046,10007.6,TRUE,FALSE,FALSE,3815.0515
Jun 19 2024 21:46:27.499 UTC,1718855187.499,14596.5,32.93261,-106.90199,11,3,201,226,127,3,1,5,4,-64,4.047,10025.5,TRUE,FALSE,FALSE,3840.9420
Jun 19 2024 21:46:27.599 UTC,1718855187.599,14613.9,32.93257,-106.90192,10,3,201,222,127,3,2,4,4,-64,4.047,10042.9,TRUE,FALSE,FALSE,3866.8414
Jun 19 2024 21:46:27.699 UTC,1718855187.699,14631.1,32.93254,-106.90185,10,3,201,218,127,3,2,4,4,-64,4.047,10060.1,TRUE,FALSE,FALSE,3890.9752
Jun 19 2024 21:46:27.799 UTC,1718855187.799,14647.3,32.93250,-106.90178,11,3,201,215,127,3,2,5,4,-64,4.047,10076.3,TRUE,FALSE,FALSE,3915.1135
Jun 19 2024 21:46:27.899 UTC,1718855187.899,14663.3,32.93247,-106.90170,10,3,200,212,127,3,2,5,3,-64,4.047,10092.3,TRUE,FALSE,FALSE,3941.0337
Jun 19 2024 21:46:28.000 UTC,1718855188.0,14680.1,32.93243,-106.90163,11,3,200,208,127,3,2,6,3,-64,4.047,10109.1,TRUE,FALSE,FALSE,3966.0868
Jun 19 2024 21:46:28.099 UTC,1718855188.099,14698.0,32.93239,-106.90157,8,3,200,205,127,3,1,5,2,-64,4.047,10127.0,TRUE,FALSE,FALSE,3991.1423
Jun 19 2024 21:46:28.199 UTC,1718855188.199,14714.7,32.93236,-106.90150,11,3,200,201,127,3,1,7,3,-64,4.047,10143.7,TRUE,FALSE,FALSE,4015.2974
Jun 19 2024 21:46:28.299 UTC,1718855188.299,14730.6,32.93232,-106.90143,12,3,200,198,127,3,1,8,3,-64,4.047,10159.6,TRUE,FALSE,FALSE,4039.4567
Jun 19 2024 21:46:28.399 UTC,1718855188.399,14746.5,32.93229,-106.90137,12,3,199,194,127,3,1,7,4,-64,4.047,10175.5,TRUE,FALSE,FALSE,4061.8358
Jun 19 2024 21:46:28.499 UTC,1718855188.499,14761.5,32.93226,-106.90130,13,3,199,191,127,3,1,8,4,-64,4.047,10190.5,TRUE,FALSE,FALSE,4085.1020
Jun 19 2024 21:46:28.599 UTC,1718855188.599,14776.5,32.93223,-106.90124,13,3,199,188,127,3,0,9,3,-64,4.047,10205.5,TRUE,FALSE,FALSE,4106.5870
Jun 19 2024 21:46:28.699 UTC,1718855188.699,14791.5,32.93220,-106.90118,13,3,199,184,127,3,0,9,3,-64,4.047,10220.5,TRUE,FALSE,FALSE,4128.0751
Jun 19 2024 21:46:28.799 UTC,1718855188.799,14804.8,32.93217,-106.90111,13,3,199,180,127,3,0,9,3,-64,4.047,10233.8,TRUE,FALSE,FALSE,4151.3563
Jun 19 2024 21:46:28.899 UTC,1718855188.899,14817.7,32.93214,-106.90105,13,3,199,177,127,3,0,8,4,-64,4.047,10246.7,TRUE,FALSE,FALSE,4172.8517
Jun 19 2024 21:46:29.000 UTC,1718855189.0,14830.7,32.93211,-106.90098,13,3,198,174,127,3,0,8,4,-64,4.047,10259.7,TRUE,FALSE,FALSE,4196.1431
Jun 19 2024 21:46:29.099 UTC,1718855189.099,14843.4,32.93208,-106.90092,13,3,198,170,127,3,0,8,4,-64,4.047,10272.4,TRUE,FALSE,FALSE,4217.6455
Jun 19 2024 21:46:29.199 UTC,1718855189.199,14856.0,32.93204,-106.90086,13,3,198,167,127,3,0,8,4,-67,4.047,10285.0,TRUE,FALSE,FALSE,4239.1507
Jun 19 2024 21:46:29.299 UTC,1718855189.299,14869.7,32.93201,-106.90079,13,3,198,164,128,3,0,6,6,-67,4.047,10298.7,TRUE,FALSE,FALSE,4261.5504
Jun 19 2024 21:46:29.399 UTC,1718855189.399,14884.4,32.93198,-106.90074,13,3,197,161,127,3,0,4,8,-67,4.047,10313.4,TRUE,FALSE,FALSE,4281.2627
Jun 19 2024 21:46:29.499 UTC,1718855189.499,14898.8,32.93195,-106.90068,13,3,197,157,127,3,0,4,8,-67,4.046,10327.8,TRUE,FALSE,FALSE,4303.6648
Jun 19 2024 21:46:29.599 UTC,1718855189.599,14912.8,32.93191,-106.90063,13,3,197,154,127,3,0,4,9,-67,4.046,10341.8,TRUE,FALSE,FALSE,4324.2694
Jun 19 2024 21:46:29.699 UTC,1718855189.699,14926.4,32.93188,-106.90057,13,3,197,151,127,3,0,4,9,-67,4.046,10355.4,TRUE,FALSE,FALSE,4343.9839
Jun 19 2024 21:46:29.699 UTC,1718855189.699,14926.4,32.93187,-106.90057,13,3,197,151,127,3,0,4,9,-67,4.046,10355.4,TRUE,FALSE,FALSE,4347.5466
Jun 19 2024 21:46:29.899 UTC,1718855189.899,14952.7,32.93182,-106.90047,14,3,196,144,127,3,0,4,10,-67,4.046,10381.7,TRUE,FALSE,FALSE,4384.3047
Jun 19 2024 21:46:30.000 UTC,1718855190.0,14964.8,32.93178,-106.90041,15,3,196,141,127,3,0,4,11,-67,4.046,10393.8,TRUE,FALSE,FALSE,4406.7109
Jun 19 2024 21:46:30.099 UTC,1718855190.099,14976.6,32.93175,-106.90035,15,3,196,137,127,3,0,4,11,-67,4.046,10405.6,TRUE,FALSE,FALSE,4427.3169
Jun 19 2024 21:46:30.199 UTC,1718855190.199,14988.3,32.93172,-106.90030,14,3,196,134,127,3,0,3,11,-67,4.046,10417.3,TRUE,FALSE,FALSE,4447.0347
Jun 19 2024 21:46:30.299 UTC,1718855190.299,14999.7,32.93168,-106.90025,13,3,196,131,127,3,0,3,10,-69,4.046,10428.7,TRUE,FALSE,FALSE,4467.6412
Jun 19 2024 21:46:30.399 UTC,1718855190.399,15010.5,32.93165,-106.90018,16,3,195,128,127,3,0,2,14,-69,4.046,10439.5,TRUE,FALSE,FALSE,4489.1629
Jun 19 2024 21:46:30.499 UTC,1718855190.499,15021.0,32.93162,-106.90013,16,3,195,124,127,3,0,2,14,-69,4.046,10450.0,TRUE,FALSE,FALSE,4509.7701
Jun 19 2024 21:46:30.599 UTC,1718855190.599,15031.4,32.93158,-106.90008,15,3,195,121,127,3,0,2,12,-69,4.046,10460.4,TRUE,FALSE,FALSE,4530.3775
Jun 19 2024 21:46:30.699 UTC,1718855190.699,15041.5,32.93155,-106.90002,16,3,195,118,127,3,0,2,11,-69,4.046,10470.5,TRUE,FALSE,FALSE,4550.0983
Jun 19 2024 21:46:30.799 UTC,1718855190.799,15051.4,32.93152,-106.89996,16,3,194,114,127,3,0,2,11,-69,4.046,10480.4,TRUE,FALSE,FALSE,4572.5108
Jun 19 2024 21:46:30.899 UTC,1718855190.899,15061.1,32.93149,-106.89991,16,3,194,112,128,3,0,2,11,-69,4.046,10490.1,TRUE,FALSE,FALSE,4592.2333
Jun 19 2024 21:46:31.000 UTC,1718855191.0,15070.8,32.93145,-106.89986,15,3,194,108,127,3,0,2,9,-69,4.046,10499.8,TRUE,FALSE,FALSE,4612.8417
Jun 19 2024 21:46:31.099 UTC,1718855191.099,15080.2,32.93142,-106.89980,14,3,194,105,127,3,0,2,9,-69,4.046,10509.2,TRUE,FALSE,FALSE,4632.5652
Jun 19 2024 21:46:31.199 UTC,1718855191.199,15089.9,32.93139,-106.89975,13,3,193,101,127,3,0,1,10,-65,4.046,10518.9,TRUE,FALSE,FALSE,4653.1740
Jun 19 2024 21:46:31.299 UTC,1718855191.299,15099.4,32.93135,-106.89970,12,3,193,98,128,3,0,1,10,-65,4.046,10528.4,TRUE,FALSE,FALSE,4671.9765
Jun 19 2024 21:46:31.399 UTC,1718855191.399,15108.4,32.93132,-106.89965,12,3,193,95,127,3,0,1,10,-65,4.046,10537.4,TRUE,FALSE,FALSE,4691.7006
Jun 19 2024 21:46:31.499 UTC,1718855191.499,15117.3,32.93129,-106.89960,14,3,193,92,128,3,0,1,11,-65,4.046,10546.3,TRUE,FALSE,FALSE,4712.3097
Jun 19 2024 21:46:31.599 UTC,1718855191.599,15126.0,32.93126,-106.89955,13,3,193,89,128,3,0,1,10,-65,4.046,10555.0,TRUE,FALSE,FALSE,4731.1119
Jun 19 2024 21:46:31.699 UTC,1718855191.699,15134.4,32.93122,-106.89950,13,3,192,86,128,3,0,1,9,-65,4.046,10563.4,TRUE,FALSE,FALSE,4751.7211
Jun 19 2024 21:46:31.799 UTC,1718855191.799,15142.3,32.93119,-106.89944,14,3,192,83,127,3,0,1,9,-65,4.046,10571.3,TRUE,FALSE,FALSE,4771.4461
Jun 19 2024 21:46:31.899 UTC,1718855191.899,15149.8,32.93116,-106.89940,13,3,192,80,127,3,0,1,7,-65,4.046,10578.8,TRUE,FALSE,FALSE,4790.2481
Jun 19 2024 21:46:32.000 UTC,1718855192.0,15157.1,32.93112,-106.89935,13,3,191,78,127,3,0,4,5,-65,4.046,10586.1,TRUE,FALSE,FALSE,4810.8575
Jun 19 2024 21:46:32.099 UTC,1718855192.099,15164.1,32.93109,-106.89929,13,3,191,74,127,3,0,4,6,-65,4.046,10593.1,TRUE,FALSE,FALSE,4830.5832
Jun 19 2024 21:46:32.199 UTC,1718855192.199,15170.6,32.93106,-106.89924,14,3,191,70,127,3,0,4,7,-65,4.046,10599.6,TRUE,FALSE,FALSE,4851.1929
Jun 19 2024 21:46:32.299 UTC,1718855192.299,15176.7,32.93103,-106.89919,13,3,191,67,127,3,0,3,6,-65,4.046,10605.7,TRUE,FALSE,FALSE,4869.1109
Jun 19 2024 21:46:32.399 UTC,1718855192.399,15182.5,32.93099,-106.89914,13,3,191,64,127,3,0,4,6,-65,4.046,10611.5,TRUE,FALSE,FALSE,4889.7208
Jun 19 2024 21:46:32.499 UTC,1718855192.499,15187.8,32.93096,-106.89909,13,3,191,61,127,3,0,4,5,-65,4.046,10616.8,TRUE,FALSE,FALSE,4908.5222
Jun 19 2024 21:46:32.599 UTC,1718855192.599,15192.7,32.93092,-106.89904,14,3,191,57,127,3,0,5,4,-65,4.046,10621.7,TRUE,FALSE,FALSE,4929.1321
Jun 19 2024 21:46:32.699 UTC,1718855192.699,15197.2,32.93089,-106.89899,15,3,191,54,127,3,0,6,5,-65,4.046,10626.2,TRUE,FALSE,FALSE,4949.7421
Jun 19 2024 21:46:32.799 UTC,1718855192.799,15201.4,32.93086,-106.89893,14,3,191,51,127,3,0,6,5,-65,4.046,10630.4,TRUE,FALSE,FALSE,4969.4693
Jun 19 2024 21:46:32.899 UTC,1718855192.899,15205.1,32.93082,-106.89889,14,3,191,47,127,3,0,6,4,-65,4.046,10634.1,TRUE,FALSE,FALSE,4988.2704
Jun 19 2024 21:46:33.000 UTC,1718855193.0,15208.4,32.93079,-106.89883,14,3,191,44,127,3,0,8,4,-65,4.046,10637.4,TRUE,FALSE,FALSE,5008.8806
Jun 19 2024 21:46:33.099 UTC,1718855193.099,15211.5,32.93076,-106.89878,14,3,191,41,127,3,0,8,4,-65,4.046,10640.5,TRUE,FALSE,FALSE,5029.4909
Jun 19 2024 21:46:33.199 UTC,1718855193.199,15213.9,32.93072,-106.89873,14,3,190,37,127,3,0,9,3,-71,4.046,10642.9,TRUE,FALSE,FALSE,5050.1013
Jun 19 2024 21:46:33.299 UTC,1718855193.299,15215.8,32.93069,-106.89867,14,3,190,34,127,3,0,8,4,-71,4.046,10644.8,TRUE,FALSE,FALSE,5069.8295
Jun 19 2024 21:46:33.399 UTC,1718855193.399,15217.2,32.93066,-106.89861,14,3,190,30,127,3,1,7,4,-71,4.046,10646.2,TRUE,FALSE,FALSE,5092.2508
Jun 19 2024 21:46:33.499 UTC,1718855193.499,15218.5,32.93062,-106.89856,14,3,190,27,127,3,1,7,4,-71,4.046,10647.5,TRUE,FALSE,FALSE,5112.8618
Jun 19 2024 21:46:33.599 UTC,1718855193.599,15219.5,32.93059,-106.89851,14,3,190,24,127,3,1,7,4,-71,4.046,10648.5,TRUE,FALSE,FALSE,5133.4730
Jun 19 2024 21:46:33.699 UTC,1718855193.699,15220.1,32.93055,-106.89845,15,3,190,21,127,3,1,7,5,-71,4.046,10649.1,TRUE,FALSE,FALSE,5155.8957
Jun 19 2024 21:46:33.799 UTC,1718855193.799,15221.0,32.93052,-106.89840,15,3,190,17,127,3,1,8,4,-71,4.046,10650.0,TRUE,FALSE,FALSE,5173.8143
Jun 19 2024 21:46:33.899 UTC,1718855193.899,15221.8,32.93049,-106.89835,15,3,189,14,127,3,1,8,4,-71,4.046,10650.8,TRUE,FALSE,FALSE,5194.4258
Jun 19 2024 21:46:34.000 UTC,1718855194.0,15222.2,32.93045,-106.89829,15,3,189,11,127,3,1,8,5,-71,4.046,10651.2,TRUE,TRUE,FALSE,5215.0374
Jun 19 2024 21:46:34.099 UTC,1718855194.099,15222.1,32.93042,-106.89824,14,3,189,8,127,3,1,8,4,-71,4.046,10651.1,TRUE,TRUE,FALSE,5234.7686
Jun 19 2024 21:46:34.199 UTC,1718855194.199,15221.7,32.93039,-106.89819,15,3,189,5,127,3,1,7,6,-71,4.046,10650.7,TRUE,TRUE,FALSE,5255.3805
Jun 19 2024 21:46:34.299 UTC,1718855194.299,15220.3,32.93036,-106.89813,16,3,189,1,127,3,1,8,6,-71,4.046,10649.3,TRUE,TRUE,FALSE,5275.1125
Jun 19 2024 21:46:34.399 UTC,1718855194.399,15218.4,32.93033,-106.89808,15,3,194,-1,127,3,1,8,5,-71,4.046,10647.4,TRUE,TRUE,FALSE,5294.8450
Jun 19 2024 21:46:34.499 UTC,1718855194.499,15216.1,32.93029,-106.89802,14,3,201,-4,127,3,1,8,4,-71,4.046,10645.1,TRUE,TRUE,FALSE,5317.2715
Jun 19 2024 21:46:34.599 UTC,1718855194.599,15213.7,32.93026,-106.89796,14,3,198,-8,127,3,1,9,3,-71,4.046,10642.7,TRUE,TRUE,FALSE,5337.0052
Jun 19 2024 21:46:34.699 UTC,1718855194.699,15209.7,32.93023,-106.89790,15,3,197,-10,127,3,1,9,4,-71,4.046,10638.7,TRUE,TRUE,FALSE,5358.5550
Jun 19 2024 21:46:34.799 UTC,1718855194.799,15205.6,32.93020,-106.89785,15,3,197,-14,127,3,1,9,5,-71,4.046,10634.6,TRUE,TRUE,FALSE,5379.1681
Jun 19 2024 21:46:34.899 UTC,1718855194.899,15201.3,32.93017,-106.89780,15,3,195,-17,127,3,1,8,6,-71,4.046,10630.3,TRUE,TRUE,FALSE,5398.9036
Jun 19 2024 21:46:35.000 UTC,1718855195.0,15196.6,32.93014,-106.89774,15,3,194,-20,127,3,1,8,5,-71,4.046,10625.6,TRUE,TRUE,FALSE,5420.4565
Jun 19 2024 21:46:35.099 UTC,1718855195.099,15191.4,32.93011,-106.89768,15,3,188,-23,127,3,1,8,5,-71,4.046,10620.4,TRUE,TRUE,FALSE,5440.1933
Jun 19 2024 21:46:35.199 UTC,1718855195.199,15187.0,32.93008,-106.89763,14,3,174,-24,127,3,2,7,4,-71,4.046,10616.0,TRUE,TRUE,FALSE,5459.9307
Jun 19 2024 21:46:35.299 UTC,1718855195.299,15181.5,32.93005,-106.89758,14,3,161,-25,127,3,1,8,4,-71,4.046,10610.5,TRUE,TRUE,FALSE,5476.0980
Jun 19 2024 21:46:35.399 UTC,1718855195.399,15177.1,32.93003,-106.89754,15,3,153,-32,125,3,0,8,6,-71,4.046,10606.1,TRUE,TRUE,FALSE,5493.1418
Jun 19 2024 21:46:35.499 UTC,1718855195.499,15173.0,32.93000,-106.89750,13,3,142,-38,126,3,0,6,6,-71,4.046,10602.0,TRUE,TRUE,FALSE,5507.4912
Jun 19 2024 21:46:35.599 UTC,1718855195.599,15169.5,32.92998,-106.89746,13,3,131,-33,127,3,0,4,8,-71,4.046,10598.5,TRUE,TRUE,FALSE,5521.8406
Jun 19 2024 21:46:35.699 UTC,1718855195.699,15165.9,32.92996,-106.89742,16,3,132,-28,128,3,0,2,12,-71,4.046,10594.9,TRUE,TRUE,FALSE,5536.1902
Jun 19 2024 21:46:35.799 UTC,1718855195.799,15162.7,32.92994,-106.89739,15,3,127,-27,128,3,0,4,9,-71,4.046,10591.7,TRUE,TRUE,FALSE,5548.7202
Jun 19 2024 21:46:35.899 UTC,1718855195.899,15159.6,32.92991,-106.89736,15,3,122,-26,127,3,0,5,8,-71,4.046,10588.6,TRUE,TRUE,FALSE,5561.2503
Jun 19 2024 21:46:36.000 UTC,1718855196.0,15156.7,32.92989,-106.89732,16,3,119,-27,125,3,0,6,9,-71,4.046,10585.7,TRUE,TRUE,FALSE,5574.7247
Jun 19 2024 21:46:36.099 UTC,1718855196.099,15153.5,32.92987,-106.89729,12,3,117,-28,123,3,0,5,6,-71,4.046,10582.5,TRUE,TRUE,FALSE,5586.3795
Jun 19 2024 21:46:36.199 UTC,1718855196.199,15150.2,32.92986,-106.89726,13,3,111,-33,124,3,0,5,6,-71,4.046,10579.2,TRUE,TRUE,FALSE,5597.1596
Jun 19 2024 21:46:36.299 UTC,1718855196.299,15145.6,32.92984,-106.89723,14,3,107,-39,124,3,0,2,10,-71,4.046,10574.6,TRUE,TRUE,FALSE,5607.9401
Jun 19 2024 21:46:36.399 UTC,1718855196.399,15140.7,32.92983,-106.89720,14,3,105,-39,123,3,0,2,10,-71,4.046,10569.7,TRUE,TRUE,FALSE,5618.7211
Jun 19 2024 21:46:36.499 UTC,1718855196.499,15135.5,32.92981,-106.89717,14,3,101,-40,123,3,0,2,8,-71,4.046,10564.5,TRUE,TRUE,FALSE,5629.5024
Jun 19 2024 21:46:37.000 UTC,1718855197.0,15107.8,32.92974,-106.89703,15,3,96,-47,125,3,0,2,12,-71,4.046,10536.8,TRUE,TRUE,FALSE,5678.0236
Jun 19 2024 21:46:38.000 UTC,1718855198.0,15043.7,32.92957,-106.89674,16,3,104,-62,122,3,0,2,12,-71,4.048,10472.7,TRUE,TRUE,FALSE,5790.1450
Jun 19 2024 21:46:39.000 UTC,1718855199.0,14973.2,32.92946,-106.89650,16,3,67,-68,114,3,0,6,8,-71,4.048,10402.2,TRUE,TRUE,FALSE,5871.1336
Jun 19 2024 21:46:40.000 UTC,1718855200.0,14891.0,32.92939,-106.89632,15,3,49,-86,113,3,0,3,10,-71,4.045,10320.0,TRUE,TRUE,FALSE,5929.7087
Jun 19 2024 21:46:41.000 UTC,1718855201.0,14792.8,32.92932,-106.89619,16,3,40,-102,122,3,0,5,10,-71,4.045,10221.8,TRUE,TRUE,FALSE,5976.4429
Jun 19 2024 21:46:42.000 UTC,1718855202.0,14685.5,32.92927,-106.89609,17,3,30,-103,113,3,0,3,13,-71,4.047,10114.5,TRUE,TRUE,FALSE,6013.3569
Jun 19 2024 21:46:43.000 UTC,1718855203.0,14568.9,32.92924,-106.89600,17,3,26,-116,112,3,0,9,8,-68,4.047,9997.9,TRUE,TRUE,FALSE,6042.2904
Jun 19 2024 21:46:44.000 UTC,1718855204.0,14449.0,32.92923,-106.89591,17,3,21,-117,97,3,0,9,7,-63,4.046,9878.0,TRUE,TRUE,FALSE,6065.0935
Jun 19 2024 21:46:45.000 UTC,1718855205.0,14328.6,32.92922,-106.89584,17,3,13,-109,92,3,0,5,9,-58,4.046,9757.6,TRUE,TRUE,FALSE,6083.3799
Jun 19 2024 21:46:46.000 UTC,1718855206.0,14211.3,32.92924,-106.89581,17,3,13,-116,44,3,0,7,9,-58,4.046,9640.3,TRUE,TRUE,FALSE,6087.4559
Jun 19 2024 21:46:47.000 UTC,1718855207.0,14093.7,32.92928,-106.89577,17,3,23,-109,41,3,0,8,8,-75,4.046,9522.7,TRUE,TRUE,FALSE,6089.0037
Jun 19 2024 21:46:48.000 UTC,1718855208.0,13985.1,32.92933,-106.89573,16,3,19,-104,38,3,0,4,11,-68,4.046,9414.1,TRUE,TRUE,FALSE,6087.2020
Jun 19 2024 21:46:49.000 UTC,1718855209.0,13878.5,32.92939,-106.89571,17,3,30,-106,-8,3,1,5,9,-68,4.046,9307.5,TRUE,TRUE,FALSE,6077.5328
