#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10090, 4,     0.15, 3,   boost,   68.78,  85293.00, 1429.22,   41.54,   49.60, 44.5, 4.14, 4.14, 4.17
6, 10090, 4,     0.16, 3,   boost,   69.62,  85275.00, 1430.94,   43.27,   50.29, 44.5, 4.12, 4.14, 4.14
6, 10090, 4,     0.17, 3,   boost,   70.39,  85291.00, 1429.41,   41.74,   50.98, 44.5, 4.14, 4.14, 4.14
6, 10090, 4,     0.18, 3,   boost,   71.09,  85291.00, 1429.41,   41.74,   51.67, 44.5, 4.14, 4.12, 4.14
6, 10090, 4,     0.19, 3,   boost,   71.73,  85281.00, 1430.37,   42.69,   52.38, 44.5, 4.14, 4.14, 4.14
6, 10090, 4,     0.20, 3,   boost,   72.31,  85287.00, 1429.79,   42.12,   53.09, 44.5, 4.14, 4.14, 4.14
6, 10090, 4,     0.21, 3,   boost,   72.84,  85281.00, 1430.37,   42.69,   53.80, 44.5, 4.14, 4.12, 4.14
6, 10090, 4,     0.22, 3,   boost,   73.33,  85265.00, 1431.90,   44.22,   54.53, 44.5, 4.12, 4.14, 4.15
6, 10090, 4,     0.23, 3,   boost,   73.78,  85265.00, 1431.90,   44.22,   55.26, 44.5, 4.14, 4.14, 4.15
6, 10090, 4,     0.24, 3,   boost,   74.20,  85279.00, 1430.56,   42.88,   55.99, 44.5, 4.12, 4.14, 4.14
6, 10090, 4,     0.25, 3,   boost,   74.60,  85260.00, 1432.38,   44.70,   56.73, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.26, 3,   boost,   74.98,  85247.00, 1433.62,   45.95,   57.48, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.27, 3,   boost,   75.35,  85249.00, 1433.43,   45.76,   58.23, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     0.28, 3,   boost,   75.72,  85246.00, 1433.72,   46.04,   58.99, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.29, 3,   boost,   76.09,  85239.00, 1434.39,   46.71,   59.76, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.30, 3,   boost,   76.46,  85241.00, 1434.20,   46.52,   60.53, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.31, 3,   boost,   76.85,  85218.00, 1436.40,   48.72,   61.31, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.32, 3,   boost,   77.24,  85225.00, 1435.73,   48.05,   62.09, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.33, 3,   boost,   77.65,  85214.00, 1436.78,   49.11,   62.87, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     0.34, 3,   boost,   78.08,  85214.00, 1436.78,   49.11,   63.66, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.35, 3,   boost,   78.52,  85216.00, 1436.59,   48.92,   64.46, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.36, 3,   boost,   78.97,  85184.00, 1439.66,   51.98,   65.26, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.37, 3,   boost,   79.41,  85190.00, 1439.08,   51.41,   66.07, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.38, 3,   boost,   79.85,  85160.00, 1441.96,   54.28,   66.88, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.39, 3,   boost,   80.27,  85170.00, 1441.00,   53.32,   67.69, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.40, 3,   boost,   80.68,  85167.00, 1441.29,   53.61,   68.52, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.41, 3,   boost,   81.08,  85144.00, 1443.49,   55.81,   69.34, 44.4, 4.12, 4.15, 4.15
6, 10090, 4,     0.42, 3,   boost,   81.47,  85137.00, 1444.16,   56.48,   70.17, 44.4, 4.12, 4.14, 4.12
6, 10090, 4,     0.43, 3,   boost,   81.85,  85123.00, 1445.50,   57.83,   71.01, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.44, 3,   boost,   82.22,  85123.00, 1445.50,   57.83,   71.84, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.45, 3,   boost,   82.58,  85123.00, 1445.50,   57.83,   72.68, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.46, 3,   boost,   82.92,  85117.00, 1446.08,   58.40,   73.53, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.47, 3,   boost,   83.26,  85112.00, 1446.56,   58.88,   74.38, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.48, 3,   boost,   83.58,  85093.00, 1448.38,   60.70,   75.23, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     0.49, 3,   boost,   83.89,  85081.00, 1449.53,   61.85,   76.09, 44.4, 4.12, 4.15, 4.12
6, 10090, 4,     0.50, 3,   boost,   84.19,  85093.00, 1448.38,   60.70,   76.95, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.51, 3,   boost,   84.47,  85068.00, 1450.78,   63.10,   77.82, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.52, 3,   boost,   84.74,  85059.00, 1451.64,   63.96,   78.68, 44.4, 4.14, 4.15, 4.14
6, 10090, 4,     0.53, 3,   boost,   85.00,  85052.00, 1452.31,   64.63,   79.55, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.54, 3,   boost,   85.25,  85046.00, 1452.89,   65.21,   80.42, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.55, 3,   boost,   85.49,  85046.00, 1452.89,   65.21,   81.29, 44.4, 4.14, 4.15, 4.15
6, 10090, 4,     0.56, 3,   boost,   85.71,  85046.00, 1452.89,   65.21,   82.17, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.57, 3,   boost,   85.92,  85024.00, 1455.00,   67.32,   83.05, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.58, 3,   boost,   86.11,  85012.00, 1456.15,   68.47,   83.93, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.59, 3,   boost,   86.30,  85006.00, 1456.72,   69.05,   84.81, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.60, 3,   boost,   86.47,  85003.00, 1457.01,   69.34,   85.70, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.61, 3,   boost,   86.62,  84993.00, 1457.97,   70.30,   86.58, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.62, 3,   boost,   86.77,  84985.00, 1458.74,   71.06,   87.47, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     0.63, 3,   boost,   86.90,  84972.00, 1459.99,   72.31,   88.36, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.64, 3,   boost,   87.02,  84968.00, 1460.37,   72.69,   89.25, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.65, 3,   boost,   87.12,  84949.00, 1462.20,   74.52,   90.14, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.66, 3,   boost,   87.21,  84950.00, 1462.10,   74.42,   91.04, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     0.67, 3,   boost,   87.29,  84950.00, 1462.10,   74.42,   91.93, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.68, 3,   boost,   87.36,  84947.00, 1462.39,   74.71,   92.83, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.69, 3,   boost,   87.41,  84921.00, 1464.88,   77.21,   93.73, 44.4, 4.14, 4.15, 4.15
6, 10090, 4,     0.70, 3,   boost,   87.46,  84921.00, 1464.88,   77.21,   94.63, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.71, 3,   boost,   87.48,  84913.00, 1465.65,   77.98,   95.52, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.72, 3,   boost,   87.50,  84920.00, 1464.98,   77.30,   96.42, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.73, 3,   boost,   87.51,  84911.00, 1465.84,   78.17,   97.32, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.74, 3,   boost,   87.50,  84916.00, 1465.36,   77.69,   98.22, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.75, 3,   boost,   87.48,  84917.00, 1465.27,   77.59,   99.12, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.76, 3,   boost,   87.45,  84907.00, 1466.23,   78.55,  100.01, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     0.77, 3,   boost,   87.41,  84914.00, 1465.56,   77.88,  100.91, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     0.78, 3,   boost,   87.35,  84914.00, 1465.56,   77.88,  101.80, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.79, 3,   boost,   87.29,  84856.00, 1471.13,   83.45,  102.69, 44.4, 4.12, 4.15, 4.14
6, 10090, 4,     0.80, 3,   boost,   87.21,  84858.00, 1470.94,   83.26,  103.59, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.81, 3,   boost,   87.13,  84836.00, 1473.05,   85.37,  104.48, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.82, 3,   boost,   87.03,  84837.00, 1472.95,   85.28,  105.37, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.83, 3,   boost,   86.93,  84845.00, 1472.19,   84.51,  106.26, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.84, 3,   boost,   86.81,  84839.00, 1472.76,   85.09,  107.15, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.85, 3,   boost,   86.69,  84824.00, 1474.20,   86.53,  108.04, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.86, 3,   boost,   86.55,  84806.00, 1475.94,   88.26,  108.92, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.87, 3,   boost,   86.41,  84811.00, 1475.45,   87.78,  109.80, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.88, 3,   boost,   86.26,  84786.00, 1477.86,   90.18,  110.68, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.89, 3,   boost,   86.10,  84786.00, 1477.86,   90.18,  111.56, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     0.90, 3,   boost,   85.94,  84786.00, 1477.86,   90.18,  112.44, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     0.91, 3,   boost,   85.77,  84785.00, 1477.95,   90.28,  113.31, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.92, 3,   boost,   85.59,  84773.00, 1479.11,   91.43,  114.18, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.93, 3,   boost,   85.40,  84749.00, 1481.42,   93.74,  115.05, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.94, 3,   boost,   85.21,  84736.00, 1482.67,   94.99,  115.91, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.95, 3,   boost,   85.01,  84711.00, 1485.07,   97.40,  116.78, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.96, 3,   boost,   84.81,  84703.00, 1485.84,   98.17,  117.64, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.97, 3,   boost,   84.60,  84696.00, 1486.52,   98.84,  118.49, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.98, 3,   boost,   84.39,  84699.00, 1486.23,   98.55,  119.34, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     0.99, 3,   boost,   84.18,  84666.00, 1489.40,  101.73,  120.19, 44.4, 4.12, 4.14, 4.15
6, 10090, 4,     1.00, 3,   boost,   83.96,  84666.00, 1489.40,  101.73,  121.04, 44.4, 4.14, 4.14, 4.15
6, 10090, 4,     1.01, 3,   boost,   83.74,  84616.00, 1494.22,  106.54,  121.88, 44.4, 4.12, 4.14, 4.14
6, 10090, 4,     1.02, 3,   boost,   83.52,  84598.00, 1495.95,  108.28,  122.72, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.03, 3,   boost,   83.29,  84578.00, 1497.88,  110.20,  123.56, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.04, 3,   boost,   83.06,  84568.00, 1498.84,  111.17,  124.39, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.05, 3,   boost,   82.83,  84557.00, 1499.90,  112.23,  125.23, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.06, 3,   boost,   82.60,  84542.00, 1501.35,  113.67,  126.06, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.07, 3,   boost,   82.37,  84523.00, 1503.18,  115.50,  126.88, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.08, 3,   boost,   82.14,  84522.00, 1503.28,  115.60,  127.70, 44.4, 4.14, 4.14, 4.14
6, 10090, 4,     1.09, 3,   boost,   81.91,  84519.00, 1503.57,  115.89,  128.52, 44.4, 4.14, 4.14, 4.14
