#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10107, 2,    -0.14, 3,   boost,   25.41,  85538.00, 1405.80,   21.65,   32.57, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.13, 3,   boost,   26.76,  85538.00, 1405.80,   21.65,   33.06, 44.1, 4.15, 4.11, 4.08
6, 10107, 2,    -0.12, 3,   boost,   28.17,  85529.00, 1406.66,   22.51,   33.56, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,    -0.11, 3,   boost,   29.62,  85521.00, 1407.42,   23.27,   34.06, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,    -0.10, 3,   boost,   31.12,  85519.00, 1407.62,   23.46,   34.58, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.09, 3,   boost,   32.67,  85506.00, 1408.86,   24.71,   35.10, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.08, 3,   boost,   34.26,  85506.00, 1408.86,   24.71,   35.62, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.07, 3,   boost,   35.88,  85488.00, 1410.58,   26.43,   36.16, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.06, 3,   boost,   37.55,  85477.00, 1411.63,   27.48,   36.70, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.05, 3,   boost,   39.24,  85472.00, 1412.10,   27.95,   37.24, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.04, 3,   boost,   40.96,  85471.00, 1412.20,   28.05,   37.79, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.03, 3,   boost,   42.70,  85458.00, 1413.44,   29.29,   38.35, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.02, 3,   boost,   44.45,  85446.00, 1414.59,   30.44,   38.92, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,    -0.01, 3,   boost,   46.20,  85449.00, 1414.30,   30.15,   39.49, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.00, 3,   boost,   47.96,  85431.00, 1416.02,   31.87,   40.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.01, 3,   boost,   49.70,  85428.00, 1416.31,   32.16,   40.66, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.02, 3,   boost,   51.43,  85427.00, 1416.41,   32.25,   41.25, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.03, 3,   boost,   53.13,  85431.00, 1416.02,   31.87,   41.85, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.04, 3,   boost,   54.80,  85418.00, 1417.27,   33.11,   42.46, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.05, 3,   boost,   56.43,  85406.00, 1418.41,   34.26,   43.07, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.06, 3,   boost,   58.00,  85412.00, 1417.84,   33.69,   43.69, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.07, 3,   boost,   59.53,  85405.00, 1418.51,   34.36,   44.32, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.08, 3,   boost,   60.99,  85410.00, 1418.03,   33.88,   44.95, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.09, 3,   boost,   62.38,  85395.00, 1419.46,   35.31,   45.59, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.10, 3,   boost,   63.70,  85388.00, 1420.13,   35.98,   46.24, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.11, 3,   boost,   64.94,  85371.00, 1421.76,   37.61,   46.89, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.12, 3,   boost,   66.10,  85371.00, 1421.76,   37.61,   47.55, 44.1, 4.14, 4.14, 4.08
6, 10107, 2,     0.13, 3,   boost,   67.19,  85363.00, 1422.52,   38.37,   48.22, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.14, 3,   boost,   68.19,  85349.00, 1423.86,   39.71,   48.90, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.15, 3,   boost,   69.12,  85324.00, 1426.25,   42.10,   49.58, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.16, 3,   boost,   69.97,  85329.00, 1425.78,   41.63,   50.27, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.17, 3,   boost,   70.75,  85331.00, 1425.58,   41.43,   50.96, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.18, 3,   boost,   71.46,  85332.00, 1425.49,   41.34,   51.66, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.19, 3,   boost,   72.10,  85332.00, 1425.49,   41.34,   52.37, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.20, 3,   boost,   72.69,  85324.00, 1426.25,   42.10,   53.08, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.21, 3,   boost,   73.23,  85331.00, 1425.58,   41.43,   53.80, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.22, 3,   boost,   73.72,  85318.00, 1426.83,   42.68,   54.53, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.23, 3,   boost,   74.18,  85318.00, 1426.83,   42.68,   55.26, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.24, 3,   boost,   74.61,  85307.00, 1427.88,   43.73,   56.00, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.25, 3,   boost,   75.01,  85297.00, 1428.84,   44.69,   56.74, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.26, 3,   boost,   75.40,  85286.00, 1429.89,   45.74,   57.50, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.27, 3,   boost,   75.78,  85293.00, 1429.22,   45.07,   58.25, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.28, 3,   boost,   76.15,  85279.00, 1430.56,   46.41,   59.02, 44.1, 4.14, 4.12, 4.11
6, 10107, 2,     0.29, 3,   boost,   76.53,  85288.00, 1429.70,   45.55,   59.79, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.30, 3,   boost,   76.91,  85271.00, 1431.33,   47.18,   60.56, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.31, 3,   boost,   77.30,  85266.00, 1431.81,   47.65,   61.34, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.32, 3,   boost,   77.71,  85257.00, 1432.67,   48.52,   62.13, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.33, 3,   boost,   78.12,  85262.00, 1432.19,   48.04,   62.92, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.34, 3,   boost,   78.55,  85262.00, 1432.19,   48.04,   63.71, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.35, 3,   boost,   79.00,  85251.00, 1433.24,   49.09,   64.52, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.36, 3,   boost,   79.46,  85223.00, 1435.92,   51.77,   65.32, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.37, 3,   boost,   79.91,  85218.00, 1436.40,   52.25,   66.13, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.38, 3,   boost,   80.35,  85204.00, 1437.74,   53.59,   66.95, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.39, 3,   boost,   80.78,  85213.00, 1436.88,   52.73,   67.77, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.40, 3,   boost,   81.20,  85212.00, 1436.98,   52.82,   68.60, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.41, 3,   boost,   81.60,  85186.00, 1439.47,   55.31,   69.43, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.42, 3,   boost,   82.00,  85173.00, 1440.71,   56.56,   70.27, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.43, 3,   boost,   82.39,  85173.00, 1440.71,   56.56,   71.10, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.44, 3,   boost,   82.76,  85170.00, 1441.00,   56.85,   71.95, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.45, 3,   boost,   83.12,  85170.00, 1441.00,   56.85,   72.79, 44.1, 4.15, 4.12, 4.09
6, 10107, 2,     0.46, 3,   boost,   83.48,  85157.00, 1442.24,   58.09,   73.64, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.47, 3,   boost,   83.81,  85148.00, 1443.11,   58.96,   74.50, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.48, 3,   boost,   84.14,  85130.00, 1444.83,   60.68,   75.36, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.49, 3,   boost,   84.46,  85131.00, 1444.74,   60.59,   76.22, 44.1, 4.14, 4.11, 4.09
6, 10107, 2,     0.50, 3,   boost,   84.76,  85117.00, 1446.08,   61.93,   77.09, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.51, 3,   boost,   85.05,  85100.00, 1447.71,   63.56,   77.96, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.52, 3,   boost,   85.33,  85111.00, 1446.65,   62.50,   78.83, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.53, 3,   boost,   85.59,  85092.00, 1448.47,   64.32,   79.71, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.54, 3,   boost,   85.84,  85095.00, 1448.19,   64.04,   80.58, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.55, 3,   boost,   86.08,  85071.00, 1450.49,   66.34,   81.46, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.56, 3,   boost,   86.31,  85071.00, 1450.49,   66.34,   82.34, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.57, 3,   boost,   86.52,  85065.00, 1451.06,   66.91,   83.23, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.58, 3,   boost,   86.72,  85050.00, 1452.50,   68.35,   84.12, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.59, 3,   boost,   86.90,  85041.00, 1453.37,   69.22,   85.01, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.60, 3,   boost,   87.08,  85043.00, 1453.17,   69.02,   85.90, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.61, 3,   boost,   87.24,  85039.00, 1453.56,   69.41,   86.79, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.62, 3,   boost,   87.38,  85023.00, 1455.09,   70.94,   87.69, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.63, 3,   boost,   87.52,  85016.00, 1455.76,   71.61,   88.58, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.64, 3,   boost,   87.64,  85004.00, 1456.92,   72.77,   89.48, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.65, 3,   boost,   87.74,  84994.00, 1457.88,   73.72,   90.38, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.66, 3,   boost,   87.84,  84994.00, 1457.88,   73.72,   91.28, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.67, 3,   boost,   87.92,  84994.00, 1457.88,   73.72,   92.18, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.68, 3,   boost,   87.98,  84979.00, 1459.32,   75.16,   93.09, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.69, 3,   boost,   88.04,  84977.00, 1459.51,   75.36,   93.99, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     0.70, 3,   boost,   88.08,  84966.00, 1460.56,   76.41,   94.89, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     0.71, 3,   boost,   88.11,  84963.00, 1460.85,   76.70,   95.80, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.72, 3,   boost,   88.13,  84956.00, 1461.52,   77.37,   96.70, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.73, 3,   boost,   88.13,  84970.00, 1460.18,   76.03,   97.61, 44.1, 4.15, 4.11, 4.08
6, 10107, 2,     0.74, 3,   boost,   88.12,  84970.00, 1460.18,   76.03,   98.51, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.75, 3,   boost,   88.10,  84962.00, 1460.95,   76.80,   99.42, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.76, 3,   boost,   88.07,  84945.00, 1462.58,   78.43,  100.32, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.77, 3,   boost,   88.03,  84972.00, 1459.99,   75.84,  101.22, 44.1, 4.14, 4.11, 4.09
6, 10107, 2,     0.78, 3,   boost,   87.97,  84972.00, 1459.99,   75.84,  102.12, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     0.79, 3,   boost,   87.90,  84896.00, 1467.29,   83.13,  103.02, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.80, 3,   boost,   87.83,  84890.00, 1467.86,   83.71,  103.92, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     0.81, 3,   boost,   87.74,  84879.00, 1468.92,   84.77,  104.82, 44.0, 4.15, 4.11, 4.08
6, 10107, 2,     0.82, 3,   boost,   87.64,  84891.00, 1467.77,   83.62,  105.72, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     0.83, 3,   boost,   87.53,  84886.00, 1468.25,   84.10,  106.62, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     0.84, 3,   boost,   87.41,  84884.00, 1468.44,   84.29,  107.52, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.85, 3,   boost,   87.29,  84849.00, 1471.80,   87.65,  108.41, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.86, 3,   boost,   87.15,  84843.00, 1472.38,   88.23,  109.30, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.87, 3,   boost,   87.00,  84839.00, 1472.76,   88.61,  110.18, 44.1, 4.14, 4.11, 4.08
6, 10107, 2,     0.88, 3,   boost,   86.85,  84843.00, 1472.38,   88.23,  111.07, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     0.89, 3,   boost,   86.69,  84843.00, 1472.38,   88.23,  111.95, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.90, 3,   boost,   86.52,  84830.00, 1473.63,   89.48,  112.83, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.91, 3,   boost,   86.34,  84815.00, 1475.07,   90.92,  113.71, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     0.92, 3,   boost,   86.16,  84804.00, 1476.13,   91.98,  114.59, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     0.93, 3,   boost,   85.97,  84794.00, 1477.09,   92.94,  115.46, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     0.94, 3,   boost,   85.77,  84769.00, 1479.49,   95.34,  116.34, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     0.95, 3,   boost,   85.57,  84752.00, 1481.13,   96.98,  117.20, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     0.96, 3,   boost,   85.36,  84749.00, 1481.42,   97.27,  118.07, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     0.97, 3,   boost,   85.15,  84745.00, 1481.80,   97.65,  118.93, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     0.98, 3,   boost,   84.93,  84723.00, 1483.92,   99.77,  119.79, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     0.99, 3,   boost,   84.71,  84681.00, 1487.96,  103.81,  120.64, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     1.00, 3,   boost,   84.48,  84681.00, 1487.96,  103.81,  121.49, 44.1, 4.15, 4.12, 4.08
6, 10107, 2,     1.01, 3,   boost,   84.26,  84651.00, 1490.85,  106.70,  122.34, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     1.02, 3,   boost,   84.03,  84625.00, 1493.35,  109.20,  123.19, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.03, 3,   boost,   83.79,  84618.00, 1494.03,  109.88,  124.03, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.04, 3,   boost,   83.56,  84607.00, 1495.09,  110.94,  124.87, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.05, 3,   boost,   83.32,  84590.00, 1496.72,  112.57,  125.71, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.06, 3,   boost,   83.08,  84577.00, 1497.98,  113.83,  126.54, 44.0, 4.14, 4.11, 4.08
6, 10107, 2,     1.07, 3,   boost,   82.85,  84575.00, 1498.17,  114.02,  127.37, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.08, 3,   boost,   82.61,  84560.00, 1499.61,  115.46,  128.20, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.09, 3,   boost,   82.37,  84547.00, 1500.87,  116.72,  129.03, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.10, 3,   boost,   82.13,  84538.00, 1501.74,  117.58,  129.84, 44.1, 4.14, 4.12, 4.09
6, 10107, 2,     1.11, 3,   boost,   81.90,  84538.00, 1501.74,  117.58,  130.66, 44.1, 4.14, 4.12, 4.08
6, 10107, 2,     1.12, 3,   boost,   81.66,  84517.00, 1503.76,  119.61,  131.48, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.13, 3,   boost,   81.43,  84494.00, 1505.98,  121.83,  132.29, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.14, 3,   boost,   81.20,  84498.00, 1505.59,  121.44,  133.10, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.15, 3,   boost,   80.97,  84486.00, 1506.75,  122.60,  133.90, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.16, 3,   boost,   80.74,  84479.00, 1507.42,  123.27,  134.71, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.17, 3,   boost,   80.52,  84467.00, 1508.58,  124.43,  135.51, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.18, 3,   boost,   80.30,  84439.00, 1511.28,  127.13,  136.30, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.19, 3,   boost,   80.08,  84436.00, 1511.57,  127.42,  137.10, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.20, 3,   boost,   79.87,  84423.00, 1512.83,  128.68,  137.89, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.21, 3,   boost,   79.66,  84411.00, 1513.98,  129.83,  138.68, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.22, 3,   boost,   79.46,  84411.00, 1513.98,  129.83,  139.47, 44.0, 4.15, 4.12, 4.09
6, 10107, 2,     1.23, 3,   boost,   79.26,  84380.00, 1516.98,  132.83,  140.25, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.24, 3,   boost,   79.06,  84357.00, 1519.20,  135.05,  141.03, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.25, 3,   boost,   78.88,  84338.00, 1521.03,  136.88,  141.81, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.26, 3,   boost,   78.69,  84338.00, 1521.03,  136.88,  142.59, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.27, 3,   boost,   78.51,  84305.00, 1524.22,  140.07,  143.37, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.28, 3,   boost,   78.34,  84296.00, 1525.09,  140.94,  144.14, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.29, 3,   boost,   78.18,  84277.00, 1526.92,  142.77,  144.91, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.30, 3,   boost,   78.01,  84275.00, 1527.12,  142.97,  145.68, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.31, 3,   boost,   77.86,  84246.00, 1529.92,  145.77,  146.45, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.32, 3,   boost,   77.71,  84232.00, 1531.27,  147.12,  147.21, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.33, 3,   boost,   77.57,  84232.00, 1531.27,  147.12,  147.98, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.34, 3,   boost,   77.43,  84209.00, 1533.50,  149.35,  148.74, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.35, 3,   boost,   77.30,  84181.00, 1536.21,  152.05,  149.50, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.36, 3,   boost,   77.18,  84168.00, 1537.46,  153.31,  150.26, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.37, 3,   boost,   77.06,  84147.00, 1539.50,  155.34,  151.02, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.38, 3,   boost,   76.95,  84142.00, 1539.98,  155.83,  151.78, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.39, 3,   boost,   76.85,  84122.00, 1541.91,  157.76,  152.54, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.40, 3,   boost,   76.75,  84109.00, 1543.17,  159.02,  153.29, 44.0, 4.14, 4.11, 4.08
6, 10107, 2,     1.41, 3,   boost,   76.66,  84088.00, 1545.21,  161.05,  154.05, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.42, 3,   boost,   76.57,  84071.00, 1546.85,  162.70,  154.80, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.43, 3,   boost,   76.49,  84069.00, 1547.04,  162.89,  155.55, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.44, 3,   boost,   76.42,  84069.00, 1547.04,  162.89,  156.30, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.45, 3,   boost,   76.35,  84052.00, 1548.69,  164.54,  157.05, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.46, 3,   boost,   76.29,  84035.00, 1550.34,  166.19,  157.81, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.47, 3,   boost,   76.23,  84008.00, 1552.95,  168.80,  158.56, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.48, 3,   boost,   76.17,  83988.00, 1554.89,  170.74,  159.31, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.49, 3,   boost,   76.12,  83975.00, 1556.15,  172.00,  160.06, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.50, 3,   boost,   76.08,  83954.00, 1558.19,  174.04,  160.82, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.51, 3,   boost,   76.04,  83943.00, 1559.25,  175.10,  161.57, 44.0, 4.14, 4.11, 4.08
6, 10107, 2,     1.52, 3,   boost,   76.00,  83935.00, 1560.03,  175.88,  162.32, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.53, 3,   boost,   75.96,  83916.00, 1561.87,  177.72,  163.07, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.54, 3,   boost,   75.93,  83894.00, 1564.00,  179.85,  163.82, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.55, 3,   boost,   75.90,  83894.00, 1564.00,  179.85,  164.57, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.56, 3,   boost,   75.88,  83884.00, 1564.97,  180.82,  165.32, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.57, 3,   boost,   75.85,  83857.00, 1567.59,  183.44,  166.08, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.58, 3,   boost,   75.83,  83842.00, 1569.05,  184.90,  166.83, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.59, 3,   boost,   75.80,  83829.00, 1570.31,  186.16,  167.58, 44.0, 4.15, 4.12, 4.08
6, 10107, 2,     1.60, 3,   boost,   75.78,  83802.00, 1572.93,  188.78,  168.34, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.61, 3,   boost,   75.76,  83814.00, 1571.77,  187.62,  169.09, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.62, 3,   boost,   75.74,  83819.00, 1571.28,  187.13,  169.85, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.63, 3,   boost,   75.71,  83813.00, 1571.86,  187.71,  170.60, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.64, 3,   boost,   75.69,  83812.00, 1571.96,  187.81,  171.36, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.65, 3,   boost,   75.66,  83824.00, 1570.80,  186.64,  172.12, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.66, 3,   boost,   75.63,  83824.00, 1570.80,  186.64,  172.87, 44.0, 4.14, 4.12, 4.09
6, 10107, 2,     1.67, 3,   boost,   75.60,  83788.00, 1574.29,  190.14,  173.63, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.68, 3,   boost,   75.57,  83735.00, 1579.44,  195.29,  174.39, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.69, 3,   boost,   75.53,  83719.00, 1580.99,  196.84,  175.15, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.70, 3,   boost,   75.49,  83724.00, 1580.51,  196.35,  175.91, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.71, 3,   boost,   75.44,  83674.00, 1585.36,  201.21,  176.67, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.72, 3,   boost,   75.39,  83649.00, 1587.79,  203.64,  177.43, 44.0, 4.14, 4.12, 4.08
6, 10107, 2,     1.73, 3,   boost,   75.33,  83591.00, 1593.44,  209.28,  178.19, 44.0, 4.14, 4.12, 4.08
